YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit ,Sample_Size,Total,Age(years),Education,Gender,Income,Race/Ethnicity,GeoLocation,ClassID,TopicID,QuestionID,DataValueTypeID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2013,2013,KS,Kansas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.1,19.1,,,9.5,34.8,71.0,,,,,,Other,"(38.3477403, -98.200781227)",PA,PA1,Q046,VALUE,20,Race/Ethnicity,Other,RACE,RACEOTH
2017,2017,TN,Tennessee,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.6,26.6,,,24.9,28.3,5107.0,Total,,,,,,"(35.68094058, -85.774490914)",PA,PA1,Q046,VALUE,47,Total,Total,OVR,OVERALL
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.3,38.3,,,36.0,40.6,3069.0,,,College graduate,,,,"(21.304850435, -157.857749403)",PA,PA1,Q046,VALUE,15,Education,College graduate,EDU,EDUCOGRAD
2017,2017,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.6,30.6,,,28.8,32.4,5142.0,Total,,,,,,"(44.393191174, -89.816370742)",PA,PA1,Q046,VALUE,55,Total,Total,OVR,OVERALL
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.5,28.5,,,25.1,32.2,1495.0,,,,,"$35,000 - $49,999",,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,WY,Wyoming,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.8,26.8,,,20.4,34.3,260.0,,,,,"Less than $15,000",,"(43.235541343, -108.109830353)",PA,PA1,Q046,VALUE,56,Income,"Less than $15,000",INC,INCLESS15
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,35.3,35.3,,,25.6,46.4,264.0,,,,,Data not reported,,"(64.845079957001, -147.722059036)",PA,PA1,Q046,VALUE,2,Income,Data not reported,INC,INCNR
2017,2017,NM,New Mexico,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.0,30.0,,,24.7,35.7,590.0,,,,,"$25,000 - $34,999",,"(34.520880952, -106.240580985)",PA,PA1,Q046,VALUE,35,Income,"$25,000 - $34,999",INC,INC2535
2017,2017,SC,South Carolina,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.1,26.1,,,22.6,30.1,1290.0,,,,,"$35,000 - $49,999",,"(33.998821303, -81.045371207)",PA,PA1,Q046,VALUE,45,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Other,"(42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Race/Ethnicity,Other,RACE,RACEOTH
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,"Less than $15,000",,"(18.335765, -64.896335)",PA,PA1,Q046,VALUE,78,Income,"Less than $15,000",INC,INCLESS15
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.4,23.4,,,18.8,28.6,512.0,,,,,"$35,000 - $49,999",,"(41.708280193, -71.522470314)",PA,PA1,Q046,VALUE,44,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,NV,Nevada,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.1,34.1,,,25.7,43.5,159.0,,,,,,Non-Hispanic Black,"(39.49324039, -117.071840564)",PA,PA1,Q046,VALUE,32,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.3,33.3,,,30.6,36.1,5909.0,,,Some college or technical school,,,,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Education,Some college or technical school,EDU,EDUCOTEC
2017,2017,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Non-Hispanic Black,"(18.335765, -64.896335)",PA,PA1,Q046,VALUE,78,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,MO,Missouri,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,24.0,24.0,,,22.1,25.9,4114.0,,,,Female,,,"(38.635790776, -92.566300053)",PA,PA1,Q046,VALUE,29,Gender,Female,GEN,FEMALE
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,23.8,23.8,,,14.7,36.1,110.0,,,,,,Non-Hispanic Black,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK
2017,2017,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.4,30.4,,,28.6,32.4,3606.0,,,,,,Non-Hispanic White,"(40.485010283, -88.997710178)",PA,PA1,Q046,VALUE,17,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
2017,2017,CT,Connecticut,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.6,28.6,,,21.1,37.5,199.0,,,,,,Asian,"(41.56266102, -72.649840952)",PA,PA1,Q046,VALUE,9,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,44.8,44.8,,,37.4,52.5,198.0,,18 - 24,,,,,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Age (years),18 - 24,AGEYR,AGEYR1824
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.4,31.4,,,26.3,37.1,432.0,,,,,,Asian,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,AK,Alaska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.0,29.0,,,24.0,34.6,775.0,,55 - 64,,,,,"(64.845079957001, -147.722059036)",PA,PA1,Q046,VALUE,2,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.0,28.0,,,24.1,32.3,1313.0,,,,,"$35,000 - $49,999",,"(45.254228894001, -68.985031336)",PA,PA1,Q046,VALUE,23,Income,"$35,000 - $49,999",INC,INC3550
2017,2017,KY,Kentucky,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Asian,"(37.645970271, -84.774971048)",PA,PA1,Q046,VALUE,21,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,MA,Massachusetts,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,26.3,26.3,,,22.8,30.1,1545.0,,,,,Data not reported,,"(42.27687047, -72.082690675)",PA,PA1,Q046,VALUE,25,Income,Data not reported,INC,INCNR
2017,2017,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.9,37.9,,,35.0,41.0,1806.0,,,College graduate,,,,"(47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Education,College graduate,EDU,EDUCOGRAD
2017,2017,ND,North Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.9,33.9,,,31.6,36.3,3032.0,,,,Male,,,"(47.475319779, -100.118421049)",PA,PA1,Q046,VALUE,38,Gender,Male,GEN,MALE
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,34.3,34.3,,,30.1,38.8,2316.0,,,,,"$50,000 - $74,999",,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,AL,Alabama,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,,,~,Data not available because sample size is insufficient.,,,,,,,,,Hawaiian/Pacific Islander,"(32.840571122, -86.631860762)",PA,PA1,Q046,VALUE,1,Race/Ethnicity,Hawaiian/Pacific Islander,RACE,RACEHPI
2017,2017,MS,Mississippi,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,31.1,31.1,,,25.5,37.2,357.0,,25 - 34,,,,,"(32.745510099, -89.538030825)",PA,PA1,Q046,VALUE,28,Age (years),25 - 34,AGEYR,AGEYR2534
2017,2017,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.5,28.5,,,26.3,30.8,2882.0,,55 - 64,,,,,"(39.290580964, -76.609260111)",PA,PA1,Q046,VALUE,24,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,RI,Rhode Island,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.4,30.4,,,25.5,35.9,653.0,,,,,"$50,000 - $74,999",,"(41.708280193, -71.522470314)",PA,PA1,Q046,VALUE,44,Income,"$50,000 - $74,999",INC,INC5075
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,29.3,29.3,,,25.5,33.3,2242.0,,,,,,Hispanic,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Race/Ethnicity,Hispanic,RACE,RACEHIS
2017,2017,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.9,33.9,,,31.6,36.3,2097.0,,,,Male,,,"(44.567449424, -120.155031326)",PA,PA1,Q046,VALUE,41,Gender,Male,GEN,MALE
2017,2017,NY,New York,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,38.4,38.4,,,36.6,40.3,4736.0,,,College graduate,,,,"(42.827001032, -75.543970427)",PA,PA1,Q046,VALUE,36,Education,College graduate,EDU,EDUCOGRAD
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.4,30.4,,,28.5,32.4,5187.0,Total,,,,,,"(43.655950113, -71.50036092)",PA,PA1,Q046,VALUE,33,Total,Total,OVR,OVERALL
2017,2017,WV,West Virginia,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.9,30.9,,,27.6,34.5,1069.0,,,,,"$75,000 or greater",,"(38.665510202, -80.712640135)",PA,PA1,Q046,VALUE,54,Income,"$75,000 or greater",INC,INC75PLUS
2017,2017,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.2,27.2,,,23.2,31.6,884.0,,,,,Data not reported,,"(47.066528972, -109.424420645)",PA,PA1,Q046,VALUE,30,Income,Data not reported,INC,INCNR
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,33.9,33.9,,,32.0,36.0,4685.0,,,,Male,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Gender,Male,GEN,MALE
2017,2017,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.3,18.3,,,16.6,20.2,2439.0,,65 or older,,,,,"(35.472031356, -97.521070214)",PA,PA1,Q046,VALUE,40,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,MD,Maryland,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,37.9,37.9,,,36.1,39.8,5706.0,,,College graduate,,,,"(39.290580964, -76.609260111)",PA,PA1,Q046,VALUE,24,Education,College graduate,EDU,EDUCOGRAD
2017,2017,NE,Nebraska,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,19.3,19.3,,,15.3,23.9,883.0,,,Less than high school,,,,"(41.641040988001, -99.365720623)",PA,PA1,Q046,VALUE,31,Education,Less than high school,EDU,EDUHS
2017,2017,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.7,30.7,,,28.2,33.3,2627.0,,,,Male,,,"(43.625381239, -72.517640791)",PA,PA1,Q046,VALUE,50,Gender,Male,GEN,MALE
2017,2017,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,27.1,27.1,,,24.6,29.8,1589.0,,45 - 54,,,,,"(44.661319543001, -84.71439027)",PA,PA1,Q046,VALUE,26,Age (years),45 - 54,AGEYR,AGEYR4554
2017,2017,HI,Hawaii,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,28.0,28.0,,,26.0,30.2,3757.0,,,,Female,,,"(21.304850435, -157.857749403)",PA,PA1,Q046,VALUE,15,Gender,Female,GEN,FEMALE
2017,2017,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.3,30.3,,,16.3,49.3,51.0,,,,,,Asian,"(43.655950113, -71.50036092)",PA,PA1,Q046,VALUE,33,Race/Ethnicity,Asian,RACE,RACEASN
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,22.6,22.6,,,20.5,24.9,2648.0,,55 - 64,,,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Age (years),55 - 64,AGEYR,AGEYR5564
2017,2017,OH,Ohio,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,21.6,21.6,,,19.9,23.4,4386.0,,65 or older,,,,,"(40.060210141, -82.404260056)",PA,PA1,Q046,VALUE,39,Age (years),65 or older,AGEYR,AGEYR65PLUS
2017,2017,FL,Florida,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,18.8,18.8,,,15.0,23.3,2001.0,,,,,"Less than $15,000",,"(28.932040377, -81.928960539)",PA,PA1,Q046,VALUE,12,Income,"Less than $15,000",INC,INCLESS15
2017,2017,TX,Texas,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in muscle-strengthening activities on 2 or more days a week,,Value,30.5,30.5,,,28.1,33.0,6615.0,,,,,,Non-Hispanic White,"(31.827240407, -99.426770206)",PA,PA1,Q046,VALUE,48,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT
